description,id,name,prefix
,1779776589,adm0_a3_gb,ne
,1779776561,adm0_a3_gr,ne
,1779776633,adm0_a3_id,ne
,1779776587,adm0_a3_il,ne
,1779776591,adm0_a3_in,ne
,1158847103,adm0_a3_is,ne
,1779776645,adm0_a3_it,ne
,1779776635,adm0_a3_jp,ne
,1779776647,adm0_a3_ko,ne
,1779776609,adm0_a3_ma,ne
,1779776651,adm0_a3_nl,ne
,1779776531,adm0_a3_np,ne
,1779776581,adm0_a3_pk,ne
,1779776601,adm0_a3_pl,ne
,1779776661,adm0_a3_ps,ne
,1779776517,adm0_a3_pt,ne
,1779776567,adm0_a3_ru,ne
,1779776625,adm0_a3_sa,ne
,1779776533,adm0_a3_se,ne
,1779776519,adm0_a3_tr,ne
,1779776663,adm0_a3_tw,ne
,1779776615,adm0_a3_ua,ne
,1158847105,adm0_a3_un,ne
,1158847107,adm0_a3_us,ne
,1779776563,adm0_a3_vn,ne
,1158847109,adm0_a3_wb,ne
,1158847111,adm0_dif,ne
,1158847113,adm0_label,ne
,1158847115,adm0_sr,ne
,1158847123,adm1_cod_1,ne
,1158847125,adm1_code,ne
,1158847129,admin,ne
,1158847133,area_sqkm,ne
,1158847135,brk_a3,ne
,1158847139,brk_diff,ne
,1158847141,brk_group,ne
,1158847143,brk_name,ne
,1158847153,check_me,ne
,1158847161,code_hasc,ne
,1158847163,code_local,ne
,1158847167,continent,ne
,1158847169,datarank,ne
,1158847177,diss_me,ne
,1158847179,economy,ne
,1779776659,featurecla,ne
,1158847193,fips,ne
,1158847195,fips_10,ne
,1158847197,fips_10_,ne
,1158847199,fips_alt,ne
,1158847201,formal_en,ne
,1158847203,formal_fr,ne
,1158847205,gadm_level,ne
,1779776607,gdp_md,ne
,1158847207,gdp_md_est,ne
,1158847211,gdp_year,ne
,1158847217,geonunit,ne
,1158847219,geou_dif,ne
,1158847221,geounit,ne
,1158847223,gn_a1_code,ne
,1158847229,gn_id,ne
,1158847231,gn_level,ne
,1158847233,gn_name,ne
,1158847237,gn_region,ne
,1158847239,gns_adm1,ne
,1158847241,gns_id,ne
,1158847243,gns_lang,ne
,1158847247,gns_level,ne
,1158847249,gns_name,ne
,1158847251,gns_region,ne
,1158847255,gu_a3,ne
,1158847257,hasc_maybe,ne
,1158847259,homepart,ne
,1158847261,income_grp,ne
,1158847265,iso_3166_2,ne
,1779776583,iso_a2,ne
,1779776617,iso_a2_eh,ne
,1158847271,iso_a3,ne
,1779776619,iso_a3_eh,ne
,1158847273,iso_n3,ne
,1779776545,iso_n3_eh,ne
,1779776525,labelrank,ne
,1158847279,lastcensus,ne
,1158847287,level,ne
,1158847289,long_len,ne
,1158847301,map_color,ne
,1158847303,mapcolor13,ne
,1158847305,mapcolor7,ne
,1158847307,mapcolor8,ne
,1158847309,mapcolor9,ne
,1779776571,max_label,ne
,1779776535,min_label,ne
,1158847369,min_zoom,ne
,1158847377,name_alt,ne
,1779776629,name_ar,ne
,1779776665,name_bn,ne
,1779776643,name_ciawf,ne
,1779776657,name_de,ne
,1779776653,name_el,ne
,1779776637,name_en,ne
,1779776669,name_es,ne
,1158847379,name_forma,ne
,1158847381,name_fr,ne
,1779776551,name_he,ne
,1779776621,name_hi,ne
,1779776603,name_hu,ne
,1779776597,name_id,ne
,1779776611,name_it,ne
,1779776627,name_ja,ne
,1779776537,name_ko,ne
,1158847383,name_len,ne
,1158847385,name_local,ne
,1158847387,name_long,ne
,1779776593,name_nl,ne
,1779776565,name_pl,ne
,1779776573,name_pt,ne
,1779776599,name_ru,ne
,1158847391,name_sort,ne
,1779776521,name_sv,ne
,1779776569,name_tr,ne
,1779776539,name_uk,ne
,1779776527,name_ur,ne
,1779776585,name_vi,ne
,1779776639,name_zh,ne
,1158847405,ne_10m_adm,ne
,1158847413,note_adm0,ne
,1158847415,note_brk,ne
,1158847417,oid_,ne
,1158847419,pop_est,ne
,1779776555,pop_rank,ne
,1158847429,pop_year,ne
,1158847469,postal,ne
,1158847471,provnum_ne,ne
,1158847477,region,ne
,1158847481,region_cod,ne
,1158847483,region_sub,ne
,1158847485,region_un,ne
,1158847487,region_wb,ne
,1158847489,sameascity,ne
,1779776655,scalerank,ne
,1779776557,sov_a3,ne
,1158847503,sovereignt,ne
,1158847505,su_a3,ne
,1158847507,su_dif,ne
,1158847509,sub_code,ne
,1158847511,subregion,ne
,1158847513,subunit,ne
,1158847517,terr_,ne
,1158847521,tiny,ne
,1158847523,type,ne
,1158847525,type_en,ne
,1158847527,un_a3,ne
,1158847539,wb_a2,ne
,1158847541,wb_a3,ne
,1779776543,wikidataid,ne
,1158847543,wikipedia,ne
,1158847545,woe_id,ne
,1158847547,woe_id_eh,ne
,1158847549,woe_label,ne
,1158847553,woe_name,ne
,1158847595,woe_note,ne
,1159079785,gnocdc_lab,nolagis
,1159079783,lup_lab,nolagis
,1159079789,neigh_id,nolagis
Represents an airport's elevation (in feet).,1158844711,elevation_ft,oa
"Represents the airport type, used in the OA database.",1158844713,type,oa
,1159079753,name,oakced
,1159080301,admin_county_code,os
,1159080297,admin_distict_code,os
,1159080293,admin_ward_code,os
The code used by ONS to identify the country in which the Code-Point georeference lies.,1159080299,country_code,os
The code used by ONS to identify the region in which the Code-Point georeference lies.,1712952397,county_code,os
"Unitary Authority, Metropolitan and Non- Metropolitan District, London Borough or Scottish Council Area in which CPLC falls.",1712952399,district_code,os
,1159080289,nhs_ha_code,os
,1159080295,nhs_regional_ha_code,os
A value indicating the positional accuracy of the Code-Point coordinates.,1159080303,positional_quality_indicator,os
The code used by ONS to identify the region in which the Code-Point georeference lies.,1712952401,region_code,os
,1159079889,AJ_KAUPU00,oulugov
,1159079881,AJ_KAUPUNG,oulugov
,1159079875,ID,oulugov
,1159079885,TEKSTI,oulugov
,1159080487,cartodb_id,out
,1159080473,image,out
,1159080469,mafia_owned,out
,1159080475,membership,out
,1159080463,notes,out
,1159080477,pub_desc,out
,1159080467,source,out
,1159080465,the_geom,out
,1159079705,@id,pedia
,1159079691,borough,pedia
,1159079651,boroughCode,pedia
,1159079657,neighborhood,pedia
,1159079721,COALIT,porbps
,1159079777,COMMPLAN,porbps
,1159079673,HORZ_VERT,porbps
,1159079639,ID,porbps
,1159079713,MAPLABEL,porbps
,1159079723,NAME,porbps
,1159079763,OBJECTID,porbps
,1159079965,SHARED,porbps
,1158847599,a0,qs
,1158847601,a0_alt,qs
,1158847603,a0_lc,qs
,1158847607,a1,qs
,1158847609,a1_alt,qs
,1158847611,a1_lc,qs
,1158847613,a1r,qs
,1158847615,a1r_alt,qs
,1158847617,a1r_lc,qs
,1158847619,a2,qs
,1158847621,a2_alt,qs
,1158847625,a2_lc,qs
,1158847627,a2r,qs
,1158847629,a2r_alt,qs
,1158847631,a2r_lc,qs
,1158847633,adm0,qs
,1158847635,adm0_a3,qs
,1158847637,gn_country,qs
,1158847639,gn_fcode,qs
,1158847643,gn_id,qs
,1158847645,gn_pop,qs
,1158847647,id,qs
,1158847649,la,qs
,1158847651,la_alt,qs
,1158847653,la_lc,qs
,1158847655,level,qs
,1158847657,loc,qs
,1158847661,loc_alt,qs
,1158847663,loc_lc,qs
,1158847665,name,qs
,1158847667,name_adm0,qs
,1158847669,name_adm1,qs
,1158847671,photos,qs
,1158847673,photos_1k,qs
,1158847675,photos_9k,qs
,1158847679,photos_9r,qs
,1158847681,photos_all,qs
,1158847683,photos_sr,qs
,1158847685,placetype,qs
,1158847687,pop,qs
,1158847689,pop_sr,qs
,1158847691,qs_id,qs
,1158847693,scale,qs
,1158847697,source,qs
,1158847699,type,qs
,1158847701,woe_adm0,qs
,1158847703,woe_id,qs
,1159080153,aaroncc,qs_pg
,1159080179,gn_country,qs_pg
,1159080149,gn_fcode,qs_pg
,1159080139,gn_id,qs_pg
,1159080137,gn_pop,qs_pg
,1159080173,name,qs_pg
,1159080151,name_adm0,qs_pg
,1159080135,name_adm1,qs_pg
,1159080155,photos,qs_pg
,1159080171,photos_1k,qs_pg
,1159080181,photos_9k,qs_pg
,1159080125,photos_9r,qs_pg
,1159080175,photos_all,qs_pg
,1159080157,photos_sr,qs_pg
,1159080127,pop_sr,qs_pg
,1159080167,qs_id,qs_pg
,1159080185,qs_pg_placetype,qs_pg
,1159080163,qs_pg_placetype_gp,qs_pg
,1159080159,woe_adm0,qs_pg
,1159080169,woe_id,qs_pg
,1158807997,alcohol,resto
,1158807995,credit_cards,resto
,1158807993,vegan_friendly,resto
,1158807991,vegetarian_friendly,resto
"This optional string property indicates which of the feature's named geometries to use for point-in-polygon reverse geocoding tasks. The property value names a polygon source prefix, which is typically stored in an alt-geometry file. The reversegeo:geometry value is represented as {source} in the following filename expansion: 85922583-alt-{source}-extras.geojson",1158804537,geometry,reversegeo
"Typically derived from mapshaper, reversegeo:latitude represents the latitude value to use when reverse geocoding a record.",1158804533,latitude,reversegeo
"Typically derived from mapshaper, reversegeo:longitude represents the longitude value to use when reverse geocoding a record.",1158804535,longitude,reversegeo
,1159079905,polygon,reversegeo
,1159080209,NEIGHBORHOOD,santabar
,1159080207,NHOOD,santabar
,1159079767,NAME,sdgis
,1159079641,hoods_,seagv
,1159079649,hoods_id,seagv
,1159079699,l_hood,seagv
,1159079761,l_hoodid,seagv
,1159079717,objectid,seagv
,1159079685,s_hood,seagv
,1159079683,symbol,seagv
,1159079707,symbol2,seagv
,1159080413,accession_id,sfac
,1159080409,artist,sfac
,1159080427,created_at,sfac
,1159080419,credit_line,sfac
,1159080411,display_dimensions,sfac
,1159080421,id,sfac
,1159080405,location,sfac
,1159080407,location_description,sfac
,1159080425,medium,sfac
,1159080423,revision,sfac
,1159080429,source,sfac
,1159080415,title,sfac
,1159080443,dept,sfgov
,1159080431,deptname,sfgov
,1159080433,facility_i,sfgov
,1159079757,link,sfgov
,1159080441,school_typ,sfgov
,1158847597,address,sg
,1159080371,categories,sg
,1158847729,city,sg
,1158847733,classifiers,sg
,1159080365,href,sg
,1159080401,menulink,sg
,1159080353,orig_category,sg
,1158847737,owner,sg
,1158847739,phone,sg
,1158847741,postcode,sg
,1158847743,province,sg
,1158847745,tags,sg
,1158847747,website,sg
"The data source of a record's alternate geometry, in the alternate geometry file's property list. The record's default file property list should use `src:geom_alt` to list this specific alternate geometry source and any other alternates geometry sources. Valid property values are listed in the whosonfirst-sources repository.",1913841421,alt_label,src
,1159079911,centroid_lbl,src
The data source of a record's geometry. Valid property values are listed in the whosonfirst-sources repository.,1158804525,geom,src
"The data sources of a record's optional alternate geometries, which can be used to construct file names to those geometries, like: `{id}-alt-{source}-{extras}.geojson` where {source} is required and {extras} is optional. See also `src:alt_label`. Valid property values are listed in the whosonfirst-sources repository.",1158804527,geom_alt,src
A list of one or more Who's On First IDs from which the record's geometry was derived.,1763247451,geom_derived_from,src
"A value representing the original geometry's source. Typically used when a source geometry is clipped, simplified, or slightly modified.",1360698733,geom_via,src
The source of a record's lbl properties. Valid property values are generally derived from Mapshaper and is also listed in the whosonfirst-sources repository. Other iterations of the lbl property can include lbl:centroid and centroid_lbl; these properties are specific to the label centroid of a given feature.,1158804529,lbl,src
,1159079565,lbl_centroid,src
"The source of a record's population value, which is stored in the wof:population property. Property values are a source name.",1158844929,population,src
"The date representing when a record's population value was catalogued. Property value is typically formatted in an EDTF format, like `YYYY-MM-DD` or `YYYY`.",1495044599,population_date,src
,1159079855,gml_id,ssuberlin
,1159079861,spatial_alias,ssuberlin
,1159079857,spatial_name,ssuberlin
"Area of the subdivision in sq. km. Rounded to the nearest unit, or the nearest tenth of a unit where available.",1158818035,area_km,statoids
"Area of the subdivision in sq. mi. Rounded to the nearest unit, or the nearest tenth of a unit where available.",1158818037,area_mi,statoids
,1159079981,areakm,statoids
"Date of which the population was enumerated. If the source doesn't give a month or day, 01 is used.",1158818017,as-of-date,statoids
Administrative seat of the subdivision.,1158818041,capital,statoids
"Country code, represented using the ISO 3166-1 code.",1158818021,country,statoids
,1159079983,date,statoids
"The digits of a telephone number following the country code often have a geographical significance.  Country code from ITU-T recommendation E.164 (international dialing code), sometimes followed by area code.",1158818043,dial,statoids
Distinguishing signs of vehicles in international traffic (oval bumper sticker codes).,1158818045,ds,statoids
Codes assigned by the Federation Internationale de Football Association.,1158818053,fifa,statoids
,1159079917,fips,statoids
"GAUL is a relatively new initiative from the FAO (Food and Agriculture Organization), a specialized agency of the U.N. It aims to codify all the world's statoids and their changes, from about 1990 on. Global Administrative Unit Layers from the Food and Agriculture Organization.",1158818055,gaul,statoids
,1159079249,gec,statoids
Represented using the level-2 HASC code.,1158818023,hasc,statoids
"Signifies if the feature is an independent political entity. Country status, based on the CIA World Factbook. This column is just a superficial note, provided for convenience.",1158818063,independent,statoids
,1159079915,inegi,statoids
Country codes used by the International Olympics Committee. These codes identify the nationality of athletes and teams during Olympic events.,1158818059,ioc,statoids
,1159079253,iso,statoids
Alpha-2 codes from ISO 3166-1.,1158818047,iso_a2,statoids
Alpha-3 codes from ISO 3166-1 (synonymous with World Bank Codes).,1158818051,iso_a3,statoids
Numeric codes from ISO 3166-1.,1158818057,iso_num,statoids
ITU country codes are used to identify radio transmitter locations. Codes assigned by the International Telecommunications Union.,1158818061,itu,statoids
MAchine-Readable Cataloging codes from the Library of Congress. MARC is a standard for encoding bibliographic materials in electronic form. The Library of Congress maintains the MARC code list for countries.,1158818065,marc,statoids
"In English, using characters in the Latin-1 character set. Other characters, such as a-macron, are displayed with diacritics removed.",1158818019,name,statoids
"Most recent census figures available. Where no census is available, most recent estimates available. When subdivisions split, often shows a cross-reference to the other fragment.",1158818029,population,statoids
A value derived from Statoids that signifies the date at which the population value was gathered. The value follows the YYYY-MM-DD format.,1495037873,population_date,statoids
"Level-3 hierarchical administrative subdivision code, defined by Statoids, used as a primary key for this table.",1158818025,statoid,statoids
"Represented as offset from UTC (formerly known as GMT), +-hh:mm, minutes omitted if :00. Positive offsets generally represent the Eastern hemisphere. Tilde (~) identifies time zones where Daylight Saving Time (Summer Time) is observed. For regions in more than one time zone, Statoids has selected the time zone covering the largest area.",1158818039,timezone,statoids
"Status of division (municipality, district, county, etc.). Translated into English, unless there is no recognized equivalent in English.",1158818027,type,statoids
,1159079257,tz,statoids
Country abbreviations used in weather reports from the World Meteorological Organization.,1158818069,wmo,statoids
,1159079825,district,stpaulgov
,1159079827,name1,stpaulgov
,1159079821,name2,stpaulgov
,1159080069,ID,tkugov
,1159080067,NIMI,tkugov
,1159080065,PIENALUE,tkugov
,1159080061,MI_PRINX,tmpgov
,1159080059,id,tmpgov
,1159080063,name,tmpgov
,1159079563,AREA_NAME,torsdfa
,1159079551,AREA_S_CD,torsdfa
The coordinate that specifies a 'tourist' north–south position. This value represents where a tours considers a 'place' to be. Latitude is a decimal number between -90.0 and 90.0.,1158860489,latitude,tourist
The coordinate that specifies a 'tourist' east-west position. This value represents where a tourist considers a 'place' to be. Longitude is a decimal number between -180.0 and 180.0.,1158860481,longitude,tourist
"A concatenated identifier from the UN/LOCODE, a two-character country code and three-character feature code with a deliminator and names.",1158844931,subdivision,unlc
,1159079123,aland,uscensus
,1159079095,awater,uscensus
,1159079093,cd115fp,uscensus
,1159079111,cdsessn,uscensus
,1159079101,funcstat,uscensus
,1159079105,geoid,uscensus
,1159079097,intptlat,uscensus
,1159079107,intptlon,uscensus
,1159079099,lsad,uscensus
,1159079127,lsy,uscensus
,1159079115,mtfcc,uscensus
,1159079113,namelsad,uscensus
Population value from decenial census or an annual estimate,1930466623,population,uscensus
Date in EDTF format for the population value.,1930466625,population_date,uscensus
DEPRECATED! Use population_date instead.,1930466627,population_year,uscensus
,1159079129,sldlst,uscensus
,1159079131,sldust,uscensus
,1159079091,statefp,uscensus
,1159079803,MAPID,vanpds
,1159079809,NAME,vanpds
,1159079693,quadrant,wapo
,1159079671,subhood,wapo
"The area of a given record, as recorded by Wikidata. Represented as kilometers squared (km2).",1159343999,area,wd
Represents a record's recorded elevation. Represented in meters (m).,1159343997,elevation,wd
The coordinate that specifies a label's north–south position. Latitude is a decimal number between -90.0 and 90.0.,1159343995,latitude,wd
The coordinate that specifies a label's east-west position. Longitude is a decimal number between -180.0 and 180.0.,1159343993,longitude,wd
The recorded population of a given record.,1159343989,population,wd
The wordcount of the linked Wikipedia page (usually English) for this record. The Wikipedia page can be found in the `wof:concordances` property.,1159343987,wordcount,wd
"The area of a given record, as recorded by Wikipedia. Represented as kilometers squared (km2).",1158846097,area,wk
Represents a record's recorded elevation. Represented in meters (m).,1158846099,elevation,wk
The coordinate that specifies a label's north–south position. Latitude is a decimal number between -90.0 and 90.0.,1158846101,lat,wk
The coordinate that specifies a label's north–south position. Latitude is a decimal number between -90.0 and 90.0.,1158846103,latitude,wk
The coordinate that specifies a label's east-west position. Longitude is a decimal number between -180.0 and 180.0.,1158846105,long,wk
The coordinate that specifies a label's east-west position. Longitude is a decimal number between -180.0 and 180.0.,1158846107,longitude,wk
The recorded population of a given record.,1158846109,population,wk
The wordcount of the linked Wikipedia page for this record. The Wikipedia page can be found in the wof:concordances property.,1158846113,wordcount,wk
,1159080131,adm0_id,woe
"A dictionary of woe identifiers that represents a record's administrative hierarchy, as categorized in Where On Earth.",1158846095,hierarchy,woe
,1159080161,name_adm0,woe
,1159080141,name_adm1,woe
,1159080145,placetype,woe
WARNING: this property is deprecated and has been replaced by wof:shortcode. A two-letter country code from ISO 3166.,1158807929,abbreviation,wof
"A string value (eg: `us-house` or `state-house`) that indicates the legislative body a constituency is grouped with, to explicately state and to disambiguate when a 'level' of `wof:constituency` has multiple chambers. See also `wof:constituency`.",1159079117,association,wof
,1159079243,belongs,wof
,1159079133,belongs_to,wof
"The (unique) set of all ancestors, as an array (list) of WOF IDs.",1158807931,belongsto,wof
"A unique identifier that represents a Mapzen brand, as found in https://github.com/whosonfirst-data/whosonfirst-brands.",1158859033,brand_id,wof
"Records of the same placetype that intersect the current record, as an array (list) of WOF IDs.",1158807935,breaches,wof
"A list property used to link country or dependency records to their administrative, judicial, and/or legislative capitals. The values are equal to the wof:id of each capital. Capital records have a wof:placetype of locality.",1158844349,capital,wof
"A string property used to link administrative, judicial, and/or legislative capitals to their parent country or dependency. The values are equal to the wof:id of the parent country or dependency.",1158844345,capital_of,wof
,1159080391,categories,wof
,1159079921,category,wof
,1159079919,children,wof
"A hash containing identifiers from other data sources. The concordance key is composed of a WOF source prefix, : delimiter, and source's identifier name, for example 'uscensus:geoid'. The concordance value is set to the source's unique identifier value for the place.",1158807939,concordances,wof
"A dictionary of lists, used if a record has more than one identifier for a single data source. Contains identifiers not present in the wof:concordances property.",1158807941,concordances_alt,wof
"One concordance key (not value). These represent the concordance key for officially recognized identifiers for the sources of the corresponding WOF record, and is used to lookup the value from the wof:concordances property list. A national statistical agency ID is preferred to facilitate demographic data joins. The concordance key is composed of a WOF source prefix, : delimiter, and source's identifier name, for example 'uscensus:geoid'.",1880439613,concordances_official,wof
"A list of one or more concordance keys (not values), used if a record has more than one official identifier from a single data source or multiple data sources. These represent alternate concordance key(s) for officially recognized identifiers for the sources of the corresponding WOF record, and is used to lookup the value from the wof:concordances property list. Contains identifiers not present in the `wof:concordances_official` property. The concordance key is composed of a WOF source prefix, : delimiter, and source's identifier name, for example 'uscensus:geoid'.",1880452329,concordances_official_alt,wof
,1159080389,concordances_sources,wof
A `wof:placetype` string value that indicates the relevant administrative hiearchy the consituancey is loosely linked to (eg: `country` for national-level legislative districts or `region` for state-level legislative districts). See also `wof:association`.,1159079119,constituency,wof
A list of Who's On First properties that should be assumed to have been edited by an actual human and should not be updated by automated processes.,1158807943,controlled,wof
"Links two or more records with overlapping or identical geometries that serve separate functions, but are essentially the same place. Think city-state.",1158807945,coterminous,wof
A two-letter country code from ISO 3166.,1158807947,country,wof
The three-letter country code from ISO 3166-1 for a given country or dependency record.,1158846079,country_alpha3,wof
"An auto-generated, non-editable Unix epoch timestamp integer.",1158807949,created,wof
A property used for timezone records. The value is a more robust version of the wof:name and includes the country or continent name that the timezone geometry falls within.,1158846081,fullname,wof
"A list of each of the record's alt-geometry files' filenames, minus the '{ID}-alt' prefix and '.geojson' suffix. Each alt-geometry file's '{SOURCE}-{FUNCTION}-{EXTRAS}' will be listed.",1712374175,geom_alt,wof
"An auto-generated, non-editable MD5 string of the geometry JSON.",1158807953,geomhash,wof
"A list of hashes, where each object is the list of ancestors.",1158807955,hierarchy,wof
"The record's unique numeric integer identifier, typically derived from Brooklyn Integers.",1158807957,id,wof
,1159080461,is_current,wof
A string value used to populated labels for map displays.,1158846083,label,wof
"IMPORTANT: THIS PROPERTY HAS BEEN DEPRECATED. It will not be removed in the short-term but nor will it be updated to added to any new or existing records. An ISO-639-3 language identifier. These represent the common, or preferred, languages spoken in the location of the corresponding WOF record.",1158807959,lang,wof
One or more ISO-639-3 language identifiers. These represent the officially recognized languages of the location of the corresponding WOF record.,1158807961,lang_x_official,wof
"One or more ISO-639-3 language identifiers. These represent the languages, inclusive of official languages, spoken in the location of the corresponding WOF record.",1158807963,lang_x_spoken,wof
A Unix epoch timestamp integer.,1158807965,lastmodified,wof
This is used to signify the world's most populated cities. A record represents a megacity if a value of 1 is given.,1158846085,megacity,wof
An English UTF-7 transliterated representation of the name. (Some features have UTF-8 names.),1158807967,name,wof
"An integer WOF ID of the direct parent record. If a record has more than one parent, the following values should be used: -1 (unknown parent, record needs review), -2 (shrug, this feature is complicated), -3 (contested, but not disputed.. used for placetypes below the locality level), or -4 (multiple legal parents.. used for placetypes at the locality level or above).",1158807971,parent_id,wof
,1159080491,phone,wof
"Represents a common, common-optional, or optional string value of what WOF calls a record's administrative division type.",1158807975,placetype,wof
A single placetype denoting alternate representations of a place (exclusive of the placetype value).,1158807977,placetype_alt,wof
,1159080375,placetype_id,wof
WARNING: This property is deprecated. See: label:{lang}_x_preferred_placetype instead. What locals consider the placetype to be (string value).,1158807979,placetype_local,wof
,1159080383,placetype_names,wof
"An integer value to represent the most current, known population of a place. (related: src:population)",1158846087,population,wof
"An aggregated integer, 0 to 18, to represent the population value for a given record. This property also allows Who's On First to give an approximate range when an exact population value can't be set.",1158807973,population_rank,wof
A string label containing the full name of the parent repository housing the record.,1159079109,repo,wof
"A weighted value to represent the size of a given record. The smaller the value, the larger the record's scale.",1158846089,scale,wof
"A two or three character alphabetic code, preferring three characters for country, two characters for region, and either two or three characters for county.",1158808051,shortcode,wof
"An optional boolean value that, when true, represents an area of unincorporated status without self-governance.",1158807981,statistical_gore,wof
"The value represents a concatenated identifier from the UN/LOCODE, a two-character country code and three-character feature code with a deliminator and names.",1158846091,subdivision,wof
,1159080455,superseded,wof
An array (a list) of WOF IDs that have superseded the WOF record.,1158807983,superseded_by,wof
An array (a list) of WOF IDs that the record supersedes.,1158807985,supersedes,wof
An array (a list) of tags.,1158807989,tags,wof
,1159080493,website,wof
,1159079677,Name,zolk
,1159079737,description,zolk
Also represented as zs:*:area_m.,1158847771,area_m,zs
Also represented as zs:*:blockids.,1158847769,blockids,zs
Also represented as zs:us:counties.,1158847765,counties,zs
Also represented as zs:*:housing10.,1158847763,housing10,zs
Also represented as zs:*:id.,1158847761,id,zs
Also represented as zs:*:label.,1158847759,label,zs
Also represented as zs:*:name.,1158847757,name,zs
Also represented as zs:*:placetype.,1158847755,placetype,zs
Also represented as zs:*:pop10.,1158847753,pop10,zs
